sale_id,product_id,customer_id,sales_date,discount,final_price,sales_rating
558,3,56,2024-01-20,0.05,474.05,4.4
559,3,51,2024-06-15,0.1,449.1,3.7
560,11,82,2024-03-13,0.0,649.0,4.1
561,8,66,2024-09-03,0.0,159.0,4.5
562,4,54,2024-09-15,0.0,699.0,4.6
563,2,19,2024-07-29,0.05,189.05,3.6
564,4,66,2024-03-23,0.1,629.1,4.0
565,14,92,2024-08-29,0.3,69.3,3.6
566,10,26,2024-05-22,0.05,179.55,3.7
567,4,41,2024-03-11,0.0,699.0,3.8
568,7,37,2024-06-03,0.15,381.65,4.4
569,15,72,2024-07-13,0.15,254.15,3.7
570,3,52,2024-07-02,0.1,449.1,4.4
571,4,3,2024-06-22,0.05,664.05,4.9
572,2,82,2024-08-16,0.05,189.05,4.6
573,10,5,2024-04-16,0.15,160.65,4.0
574,14,3,2024-04-16,0.0,99.0,4.1
575,9,71,2024-03-20,0.05,569.05,4.5
576,1,45,2024-02-03,0.0,149.0,4.8
577,3,39,2024-11-15,0.0,499.0,3.4
578,4,19,2024-01-16,0.05,664.05,4.8
579,8,115,2024-08-18,0.05,151.05,5.0
580,11,95,2024-01-15,0.1,584.1,4.2
581,10,85,2024-05-02,0.05,179.55,4.4
582,12,100,2024-02-05,0.1,152.1,3.6
583,11,10,2024-05-23,0.1,584.1,3.4
584,3,106,2024-02-14,0.1,449.1,3.7
585,8,32,2024-04-19,0.0,159.0,5.0
586,10,35,2024-03-17,0.05,179.55,4.1
587,8,1,2024-10-13,0.0,159.0,4.4
588,2,43,2024-11-18,0.0,199.0,4.3
589,11,69,2024-11-27,0.1,584.1,5.0
590,5,63,2024-10-27,0.0,129.0,3.6
591,14,12,2024-11-20,0.05,94.05,4.6
592,13,84,2024-08-24,0.1,494.1,3.9
593,11,3,2024-10-24,0.3,454.3,4.8
594,15,90,2024-12-10,0.15,254.15,3.8
595,12,88,2024-07-24,0.1,152.1,3.0
596,14,56,2024-05-09,0.1,89.1,3.7
597,8,80,2024-11-26,0.1,143.1,3.3
598,5,109,2024-03-15,0.0,129.0,4.2
599,8,20,2024-09-24,0.1,143.1,4.5
600,15,9,2024-12-16,0.15,254.15,3.8
601,9,84,2024-08-07,0.1,539.1,5.0
602,11,34,2024-05-21,0.0,649.0,4.5
603,15,2,2024-05-10,0.15,254.15,4.2
604,1,117,2024-07-16,0.0,149.0,4.5
605,3,13,2024-10-19,0.05,474.05,4.2
606,8,84,2024-07-02,0.05,151.05,5.0
607,5,90,2024-05-08,0.1,116.1,4.5
608,4,39,2024-08-09,0.05,664.05,4.4
609,8,16,2024-02-19,0.0,159.0,4.9
610,4,53,2024-09-01,0.0,699.0,4.7
611,8,36,2024-01-16,0.0,159.0,5.0
612,1,15,2024-07-28,0.2,119.2,4.7
613,14,41,2024-09-29,0.0,99.0,4.8
614,8,107,2024-11-09,0.15,135.15,5.0
615,7,78,2024-10-02,0.1,404.1,4.5
616,14,66,2024-08-18,0.0,99.0,5.0
617,9,103,2024-04-08,0.1,539.1,5.0
618,7,65,2024-08-02,0.15,381.65,3.5
619,11,110,2024-06-12,0.15,551.65,3.6
620,9,50,2024-12-02,0.05,569.05,3.7
621,1,95,2024-02-13,0.1,134.1,5.0
622,15,69,2024-12-02,0.1,269.1,3.9
623,13,118,2024-04-07,0.1,494.1,4.4
624,6,115,2024-03-15,0.0,179.0,4.3
625,4,29,2024-04-14,0.3,489.3,4.2
626,3,112,2024-06-06,0.1,449.1,4.7
627,5,58,2024-10-07,0.05,122.55,4.3
628,4,76,2024-12-20,0.0,699.0,4.8
629,4,87,2024-05-09,0.2,559.2,4.9
630,10,87,2024-08-23,0.1,170.1,4.4
631,8,79,2024-02-22,0.0,159.0,5.0
632,2,14,2024-03-23,0.0,199.0,4.0
633,9,117,2024-12-23,0.0,599.0,3.4
634,1,108,2024-01-19,0.15,126.65,3.8
635,2,6,2024-06-23,0.05,189.05,3.9
636,15,69,2024-10-27,0.0,299.0,3.3
637,5,60,2024-09-04,0.1,116.1,4.2
638,8,4,2024-03-25,0.1,143.1,5.0
639,3,43,2024-12-25,0.05,474.05,3.9
640,13,71,2024-01-08,0.1,494.1,3.9
641,12,66,2024-05-15,0.05,160.55,3.8
642,12,47,2024-11-29,0.05,160.55,4.0
643,5,14,2024-10-15,0.1,116.1,2.9
644,9,28,2024-12-03,0.1,539.1,4.0
645,4,9,2024-01-21,0.0,699.0,5.0
646,5,29,2024-03-16,0.0,129.0,4.3
647,10,88,2024-11-26,0.1,170.1,4.1
648,15,35,2024-09-09,0.0,299.0,4.2
649,7,18,2024-02-28,0.0,449.0,4.3
650,3,11,2024-11-20,0.05,474.05,3.8
651,8,95,2024-06-15,0.0,159.0,4.7
652,8,62,2024-01-10,0.15,135.15,4.5
653,8,49,2024-12-06,0.1,143.1,4.3
654,5,49,2024-06-16,0.1,116.1,4.2
655,14,52,2024-08-25,0.0,99.0,4.6
656,11,7,2024-10-21,0.05,616.55,3.9
657,8,31,2024-12-28,0.1,143.1,4.5
658,9,98,2024-12-11,0.05,569.05,4.6
659,5,112,2024-05-19,0.15,109.65,3.8
660,1,53,2024-01-22,0.1,134.1,4.3
661,8,14,2024-11-23,0.1,143.1,4.4
662,15,26,2024-10-06,0.05,284.05,4.2
663,12,111,2024-05-07,0.05,160.55,4.5
664,14,23,2024-07-14,0.1,89.1,4.8
665,11,22,2024-08-30,0.15,551.65,4.8
666,11,84,2024-07-23,0.1,584.1,4.7
667,7,26,2024-04-26,0.05,426.55,4.1
668,4,110,2024-08-04,0.1,629.1,4.2
669,5,58,2024-12-27,0.1,116.1,4.0
670,2,108,2024-04-28,0.0,199.0,2.7
671,2,3,2024-06-03,0.15,169.15,4.0
672,14,62,2024-12-27,0.0,99.0,4.5
673,8,79,2024-03-16,0.15,135.15,4.1
674,3,10,2024-10-22,0.1,449.1,4.0
675,13,35,2024-10-25,0.05,521.55,4.6
676,11,13,2024-10-02,0.0,649.0,3.7
677,11,53,2024-09-09,0.1,584.1,4.1
678,8,8,2024-06-09,0.0,159.0,3.4
679,9,5,2024-08-19,0.0,599.0,4.2
680,10,112,2024-02-15,0.05,179.55,4.6
681,13,72,2024-09-28,0.0,549.0,3.7
682,14,22,2024-10-27,0.15,84.15,5.0
683,11,112,2024-08-12,0.05,616.55,4.0
684,5,34,2024-10-02,0.2,103.2,3.5
685,14,5,2024-03-08,0.05,94.05,4.8
686,5,25,2024-04-24,0.05,122.55,5.0
687,5,95,2024-10-22,0.05,122.55,4.3
688,8,77,2024-08-15,0.0,159.0,4.3
689,8,106,2024-07-07,0.05,151.05,3.8
690,10,48,2024-07-28,0.0,189.0,3.5
691,12,55,2024-03-15,0.1,152.1,4.3
692,10,10,2024-06-17,0.1,170.1,3.7
693,15,6,2024-12-03,0.0,299.0,4.7
694,5,83,2024-07-04,0.2,103.2,4.1
695,2,32,2024-06-08,0.15,169.15,4.4
696,6,68,2024-02-02,0.05,170.05,4.3
697,6,29,2024-02-16,0.05,170.05,4.5
698,9,30,2024-07-26,0.1,539.1,4.5
699,10,27,2024-04-01,0.1,170.1,4.7
700,13,115,2024-11-08,0.05,521.55,3.5
701,6,31,2024-11-24,0.05,170.05,4.5
702,2,58,2024-11-21,0.0,199.0,3.7
703,1,11,2024-07-25,0.2,119.2,3.9
704,7,35,2024-04-19,0.1,404.1,4.5
705,1,115,2024-06-07,0.0,149.0,3.6
706,15,45,2024-11-23,0.1,269.1,3.6
707,15,98,2024-02-22,0.1,269.1,4.7
708,10,35,2024-12-08,0.05,179.55,4.7
709,5,39,2024-02-20,0.15,109.65,4.9
710,7,119,2024-02-14,0.15,381.65,4.3
711,13,74,2024-09-18,0.0,549.0,4.6
712,11,94,2024-11-29,0.0,649.0,3.9
713,5,74,2024-06-16,0.0,129.0,4.6
714,15,96,2024-01-11,0.0,299.0,4.0
715,6,96,2024-09-19,0.1,161.1,4.4
716,4,47,2024-06-19,0.0,699.0,4.3
717,14,62,2024-06-28,0.1,89.1,4.3
718,5,52,2024-08-04,0.05,122.55,4.1
719,15,88,2024-03-18,0.1,269.1,4.5
720,7,70,2024-03-18,0.05,426.55,3.6
721,12,26,2024-01-24,0.15,143.65,3.4
722,12,32,2024-12-15,0.0,169.0,4.5
723,3,77,2024-03-08,0.05,474.05,4.0
724,6,47,2024-06-17,0.05,170.05,4.6
725,3,21,2024-03-04,0.05,474.05,3.9
726,5,45,2024-04-12,0.05,122.55,4.6
727,15,60,2024-04-16,0.15,254.15,4.5
728,13,39,2024-02-27,0.05,521.55,4.8
729,4,60,2024-05-28,0.1,629.1,4.4
730,3,3,2024-11-03,0.1,449.1,4.1
731,11,94,2024-05-23,0.05,616.55,3.8
732,5,60,2024-10-30,0.0,129.0,5.0
733,9,62,2024-12-19,0.0,599.0,4.3
734,1,29,2024-08-05,0.05,141.55,4.1
735,14,120,2024-08-07,0.0,99.0,4.1
736,7,115,2024-10-25,0.0,449.0,3.5
737,9,39,2024-04-10,0.1,539.1,4.7
738,11,1,2024-12-17,0.15,551.65,4.5
739,9,93,2024-08-21,0.0,599.0,4.3
740,6,25,2024-12-05,0.05,170.05,4.0
741,7,75,2024-12-18,0.1,404.1,4.3
742,6,20,2024-03-01,0.05,170.05,3.4
743,7,72,2024-01-08,0.0,449.0,3.8
744,1,107,2024-12-03,0.1,134.1,4.3
745,5,2,2024-08-28,0.05,122.55,3.7
746,13,14,2024-06-01,0.0,549.0,4.7
747,10,68,2024-04-07,0.0,189.0,4.3
748,1,94,2024-02-01,0.05,141.55,3.9
749,12,97,2024-08-27,0.1,152.1,3.9
750,9,98,2024-10-24,0.05,569.05,4.1
751,1,57,2024-05-21,0.0,149.0,4.9
752,6,70,2024-12-06,0.1,161.1,4.8
753,14,118,2024-10-02,0.05,94.05,4.6
754,7,85,2024-02-24,0.05,426.55,4.1
755,7,76,2024-04-05,0.1,404.1,3.2
756,9,103,2024-08-24,0.15,509.15,3.4
757,9,90,2024-06-05,0.1,539.1,3.8
758,5,26,2024-02-18,0.1,116.1,3.7
759,5,48,2024-07-25,0.05,122.55,5.0
760,1,10,2024-07-29,0.15,126.65,4.0
761,2,112,2024-12-14,0.05,189.05,3.2
762,10,29,2024-11-09,0.0,189.0,4.4
763,1,46,2024-05-03,0.0,149.0,4.3
764,8,31,2024-11-08,0.0,159.0,3.8
765,12,17,2024-08-25,0.0,169.0,4.1
766,15,7,2024-12-28,0.0,299.0,3.8
767,14,29,2024-08-20,0.1,89.1,3.8
768,6,103,2024-11-25,0.1,161.1,4.3
769,5,25,2024-11-05,0.05,122.55,4.0
770,14,108,2024-11-05,0.05,94.05,3.9
771,15,26,2024-01-27,0.0,299.0,4.3
772,8,11,2024-09-24,0.0,159.0,4.4
773,3,3,2024-09-07,0.1,449.1,3.9
774,4,113,2024-12-21,0.05,664.05,4.3
775,15,18,2024-05-16,0.05,284.05,4.7
776,6,71,2024-09-11,0.0,179.0,3.8
777,6,27,2024-06-30,0.05,170.05,4.4
778,5,36,2024-12-25,0.2,103.2,5.0
779,3,81,2024-11-11,0.0,499.0,4.6
780,14,7,2024-11-06,0.1,89.1,3.6
781,7,89,2024-07-01,0.05,426.55,4.0
782,14,40,2024-03-20,0.1,89.1,3.8
783,10,110,2024-07-03,0.05,179.55,3.7
784,14,87,2024-11-29,0.1,89.1,3.9
785,8,109,2024-09-24,0.05,151.05,4.9
786,14,34,2024-08-09,0.05,94.05,4.1
787,10,119,2024-02-06,0.1,170.1,4.3
788,5,22,2024-11-11,0.05,122.55,4.8
789,15,63,2024-09-20,0.0,299.0,4.8
790,13,94,2024-01-03,0.05,521.55,3.9
791,11,75,2024-07-24,0.0,649.0,4.2
792,10,120,2024-12-01,0.05,179.55,4.8
793,14,41,2024-06-03,0.2,79.2,3.4
794,7,96,2024-11-04,0.0,449.0,4.8
795,6,14,2024-02-04,0.05,170.05,4.9
796,8,48,2024-11-22,0.2,127.2,4.6
797,4,118,2024-10-04,0.0,699.0,4.2
798,10,11,2024-05-13,0.15,160.65,4.8
799,11,18,2024-07-16,0.0,649.0,3.3
800,2,81,2024-09-29,0.0,199.0,4.1
801,4,76,2024-12-17,0.05,664.05,4.4
802,10,68,2024-04-27,0.1,170.1,4.0
803,4,107,2024-12-26,0.15,594.15,4.4
804,9,28,2024-06-17,0.0,599.0,3.6
805,4,76,2024-02-01,0.0,699.0,4.3
806,6,8,2024-11-03,0.05,170.05,4.1
807,12,50,2024-02-22,0.05,160.55,4.2
808,13,95,2024-04-03,0.0,549.0,5.0
809,7,45,2024-11-27,0.05,426.55,4.4
810,8,106,2024-05-05,0.0,159.0,3.8
811,7,99,2024-08-30,0.05,426.55,4.8
812,15,110,2024-02-10,0.1,269.1,3.8
813,15,70,2024-04-25,0.0,299.0,4.6
814,6,18,2024-10-06,0.05,170.05,3.8
815,8,98,2024-05-18,0.2,127.2,4.2
816,2,89,2024-12-15,0.05,189.05,4.8
817,2,58,2024-11-06,0.05,189.05,3.8
818,7,26,2024-03-29,0.1,404.1,4.7
819,7,79,2024-02-07,0.0,449.0,4.7
820,15,104,2024-05-06,0.0,299.0,4.1
821,5,5,2024-02-28,0.1,116.1,4.0
822,10,37,2024-12-09,0.0,189.0,4.4
823,15,33,2024-12-26,0.1,269.1,4.4
824,1,32,2024-03-21,0.05,141.55,4.4
825,11,2,2024-08-15,0.2,519.2,4.2
826,10,113,2024-04-19,0.15,160.65,4.5
827,4,109,2024-09-04,0.1,629.1,4.2
828,15,81,2024-01-07,0.05,284.05,4.9
829,9,31,2024-04-12,0.0,599.0,4.7
830,6,53,2024-12-17,0.0,179.0,4.5
831,4,84,2024-11-25,0.0,699.0,4.6
832,14,33,2024-01-25,0.15,84.15,4.1
833,4,58,2024-05-17,0.15,594.15,4.6
834,9,112,2024-07-30,0.0,599.0,3.9
835,8,89,2024-02-16,0.0,159.0,4.5
836,1,44,2024-10-09,0.1,134.1,5.0
837,2,59,2024-12-25,0.05,189.05,4.7
838,8,49,2024-03-09,0.2,127.2,5.0
839,3,93,2024-04-23,0.1,449.1,3.8
840,4,103,2024-04-10,0.0,699.0,4.5
841,6,9,2024-02-04,0.0,179.0,4.8
842,12,21,2024-01-23,0.05,160.55,4.3
843,6,45,2024-08-27,0.15,152.15,4.9
844,1,53,2024-03-26,0.05,141.55,4.1
845,3,97,2024-01-04,0.1,449.1,3.9
846,6,93,2024-03-28,0.1,161.1,5.0
847,12,88,2024-09-10,0.1,152.1,4.6
848,15,66,2024-05-19,0.0,299.0,4.2
849,9,83,2024-03-12,0.0,599.0,3.4
850,15,117,2024-08-26,0.05,284.05,4.3
851,15,43,2024-05-06,0.05,284.05,4.1
852,10,111,2024-12-02,0.1,170.1,5.0
853,8,80,2024-06-18,0.1,143.1,3.6
854,10,37,2024-06-10,0.15,160.65,3.2
855,8,3,2024-11-19,0.05,151.05,4.7
856,5,22,2024-03-14,0.15,109.65,4.4
857,13,19,2024-07-03,0.1,494.1,4.7
858,6,57,2024-12-01,0.1,161.1,4.4
859,2,26,2024-12-04,0.1,179.1,4.2
860,9,32,2024-09-26,0.2,479.2,3.4
861,7,16,2024-02-10,0.2,359.2,4.3
862,9,19,2024-03-10,0.15,509.15,4.9
863,5,53,2024-07-26,0.05,122.55,5.0
864,3,110,2024-04-03,0.05,474.05,4.9
865,8,35,2024-03-02,0.05,151.05,4.9
866,14,41,2024-09-09,0.05,94.05,4.2
867,2,35,2024-11-28,0.15,169.15,4.1
868,14,110,2024-07-23,0.1,89.1,4.1
869,7,94,2024-11-02,0.3,314.3,4.2
870,3,7,2024-05-28,0.05,474.05,4.5
871,7,21,2024-05-06,0.0,449.0,5.0
872,6,6,2024-04-04,0.0,179.0,5.0
873,13,19,2024-11-08,0.15,466.65,4.2
874,11,75,2024-06-25,0.1,584.1,4.0
875,7,84,2024-11-09,0.1,404.1,3.9
876,1,75,2024-01-11,0.05,141.55,4.4
877,4,107,2024-04-26,0.05,664.05,4.5
878,12,81,2024-12-14,0.05,160.55,5.0
879,3,61,2024-07-21,0.1,449.1,4.8
880,12,55,2024-06-08,0.0,169.0,3.8
881,3,11,2024-08-11,0.0,499.0,4.8
882,10,75,2024-12-24,0.2,151.2,4.9
883,13,86,2024-07-09,0.15,466.65,4.0
884,11,100,2024-09-30,0.1,584.1,4.4
885,8,58,2024-01-12,0.15,135.15,4.6
886,6,26,2024-12-23,0.05,170.05,5.0
887,6,28,2024-11-21,0.15,152.15,5.0
888,1,1,2024-03-13,0.15,126.65,4.2
889,14,77,2024-02-24,0.0,99.0,4.1
890,13,25,2024-10-23,0.05,521.55,4.1
891,1,101,2024-10-15,0.05,141.55,4.6
892,14,111,2024-03-13,0.05,94.05,3.7
893,12,64,2024-01-30,0.05,160.55,3.3
894,10,17,2024-12-21,0.0,189.0,3.6
895,14,63,2024-11-25,0.15,84.15,4.3
896,15,63,2024-11-29,0.0,299.0,4.2
897,4,73,2024-12-31,0.0,699.0,4.4
898,8,60,2024-08-27,0.05,151.05,4.5
899,2,85,2024-11-28,0.0,199.0,3.8
900,14,29,2024-04-29,0.0,99.0,4.6
901,11,79,2024-06-18,0.05,616.55,4.3
902,13,111,2024-03-26,0.05,521.55,4.4
903,9,85,2024-02-12,0.1,539.1,4.4
904,15,117,2024-06-01,0.1,269.1,3.6
905,15,67,2024-04-23,0.1,269.1,3.9
906,3,84,2024-02-09,0.15,424.15,4.2
907,14,99,2024-08-28,0.1,89.1,3.6
908,15,114,2024-09-15,0.0,299.0,4.1
909,6,117,2024-12-23,0.1,161.1,3.8
910,1,90,2024-12-04,0.1,134.1,4.1
911,2,116,2024-12-23,0.0,199.0,4.1
912,1,42,2024-03-16,0.1,134.1,3.4
913,8,97,2024-03-29,0.0,159.0,4.0
914,8,100,2024-08-13,0.0,159.0,4.3
915,6,115,2024-06-05,0.05,170.05,4.6
916,12,90,2024-12-24,0.15,143.65,3.8
917,9,44,2024-10-07,0.15,509.15,4.5
918,2,51,2024-12-13,0.05,189.05,4.7
919,15,90,2024-09-04,0.0,299.0,4.7
920,6,1,2024-05-31,0.0,179.0,3.7
921,7,75,2024-12-27,0.05,426.55,4.4
922,8,56,2024-01-04,0.1,143.1,4.8
923,1,119,2024-01-31,0.1,134.1,4.3
924,7,41,2024-04-23,0.1,404.1,4.8
925,5,70,2024-01-27,0.05,122.55,4.1
926,2,79,2024-01-19,0.0,199.0,3.3
927,5,56,2024-12-11,0.0,129.0,4.8
928,3,13,2024-03-26,0.05,474.05,4.0
929,15,20,2024-03-17,0.15,254.15,4.7
930,13,44,2024-11-14,0.15,466.65,4.5
931,3,100,2024-08-21,0.0,499.0,4.0
932,2,78,2024-05-30,0.1,179.1,4.2
933,1,60,2024-10-28,0.3,104.3,5.0
934,10,17,2024-10-06,0.1,170.1,4.0
935,12,102,2024-06-08,0.3,118.3,4.1
936,2,111,2024-04-08,0.05,189.05,4.0
937,2,101,2024-01-04,0.0,199.0,3.9
938,14,1,2024-10-26,0.15,84.15,4.8
939,12,7,2024-12-17,0.0,169.0,5.0
940,7,116,2024-06-05,0.1,404.1,4.4
941,7,61,2024-07-22,0.1,404.1,4.8
942,4,49,2024-12-05,0.2,559.2,4.1
943,14,84,2024-10-05,0.0,99.0,5.0
944,15,8,2024-06-20,0.05,284.05,3.7
945,10,65,2024-11-10,0.1,170.1,3.9
946,7,10,2024-12-01,0.1,404.1,4.9
947,8,8,2024-04-24,0.1,143.1,4.4
948,8,67,2024-04-11,0.05,151.05,4.4
949,14,11,2024-12-22,0.0,99.0,4.6
950,12,53,2024-08-26,0.05,160.55,3.8
951,7,77,2024-07-08,0.1,404.1,4.1
952,14,64,2024-08-28,0.05,94.05,3.9
953,14,31,2024-10-20,0.05,94.05,4.6
954,2,99,2024-03-06,0.05,189.05,4.6
955,10,26,2024-11-30,0.05,179.55,3.6
956,4,107,2024-12-10,0.0,699.0,4.1
957,8,44,2024-01-10,0.0,159.0,4.7
958,3,81,2024-01-26,0.15,424.15,4.3
959,4,72,2024-04-03,0.2,559.2,4.6
960,9,44,2024-07-08,0.1,539.1,4.3
961,11,94,2024-05-20,0.0,649.0,3.9
962,15,35,2024-10-24,0.0,299.0,4.8
963,1,94,2024-12-25,0.0,149.0,3.9
964,4,69,2024-05-28,0.05,664.05,5.0
965,4,54,2024-08-28,0.2,559.2,4.5
966,10,32,2024-08-25,0.2,151.2,4.5
967,9,22,2024-10-28,0.0,599.0,4.2
968,15,28,2024-08-24,0.1,269.1,4.5
969,12,116,2024-04-02,0.0,169.0,3.9
970,12,13,2024-07-16,0.05,160.55,3.9
971,7,63,2024-02-24,0.1,404.1,2.8
972,4,55,2024-12-25,0.0,699.0,3.9
973,8,43,2024-01-03,0.05,151.05,3.4
974,6,96,2024-10-23,0.0,179.0,3.7
975,9,53,2024-08-16,0.2,479.2,4.7
976,12,61,2024-07-21,0.05,160.55,4.7
977,13,68,2024-07-05,0.05,521.55,4.1
978,15,57,2024-05-21,0.05,284.05,4.4
979,5,89,2024-09-26,0.05,122.55,4.6
980,12,77,2024-11-08,0.1,152.1,4.4
981,11,99,2024-10-29,0.05,616.55,4.5
982,14,69,2024-12-12,0.05,94.05,5.0
983,9,6,2024-03-15,0.05,569.05,3.9
984,14,28,2024-09-16,0.05,94.05,3.8
985,6,73,2024-10-08,0.05,170.05,3.7
986,2,103,2024-02-23,0.0,199.0,4.5
987,14,50,2024-06-03,0.05,94.05,4.2
988,8,6,2024-08-23,0.2,127.2,3.5
989,3,74,2024-10-05,0.0,499.0,3.4
990,8,52,2024-05-26,0.1,143.1,3.7
991,13,36,2024-06-10,0.05,521.55,4.4
992,9,26,2024-03-01,0.0,599.0,5.0
993,2,67,2024-04-20,0.1,179.1,3.7
994,13,1,2024-01-27,0.05,521.55,3.7
995,12,54,2024-09-15,0.0,169.0,3.8
996,12,21,2024-03-03,0.1,152.1,4.0
997,8,95,2024-11-11,0.05,151.05,3.4
998,2,78,2024-06-30,0.15,169.15,4.3
999,9,112,2024-08-14,0.0,599.0,4.0
1000,2,107,2024-01-07,0.1,179.1,4.0
1001,10,27,2024-03-10,0.1,170.1,4.6
1002,3,86,2024-12-13,0.0,499.0,4.6
1003,12,90,2024-11-03,0.0,169.0,4.1
1004,4,12,2024-11-13,0.0,699.0,4.6
1005,5,111,2024-04-23,0.1,116.1,5.0
1006,3,41,2024-09-11,0.1,449.1,4.7
1007,12,105,2024-12-31,0.15,143.65,4.4
1008,11,74,2024-09-27,0.1,584.1,4.2
1009,1,113,2024-01-12,0.15,126.65,4.3
1010,11,56,2024-03-14,0.0,649.0,3.8
1011,12,90,2024-12-27,0.0,169.0,4.7
1012,8,102,2024-06-23,0.0,159.0,4.3
1013,6,110,2024-04-02,0.1,161.1,4.1
1014,10,37,2024-12-11,0.0,189.0,4.6
1015,9,48,2024-10-07,0.15,509.15,5.0
1016,6,12,2024-11-29,0.15,152.15,4.1
1017,1,38,2024-10-27,0.15,126.65,3.3
1018,12,114,2024-09-27,0.15,143.65,3.3
1019,15,34,2024-11-22,0.2,239.2,3.7
1020,6,3,2024-02-15,0.0,179.0,5.0
1021,11,118,2024-09-11,0.05,616.55,5.0
1022,6,17,2024-01-20,0.0,179.0,4.1
1023,2,65,2024-11-14,0.0,199.0,4.5
1024,4,46,2024-11-16,0.05,664.05,3.8
1025,9,62,2024-06-01,0.0,599.0,5.0
1026,1,29,2024-10-12,0.15,126.65,4.5
1027,9,32,2024-03-07,0.15,509.15,4.6
1028,1,15,2024-05-17,0.05,141.55,4.9
1029,15,33,2024-09-24,0.0,299.0,4.4
1030,1,47,2024-07-22,0.05,141.55,4.0
1031,11,120,2024-12-17,0.05,616.55,5.0
1032,10,53,2024-10-03,0.05,179.55,4.3
1033,3,79,2024-07-27,0.1,449.1,4.9
1034,6,101,2024-07-10,0.1,161.1,4.1
1035,2,92,2024-03-19,0.15,169.15,4.5
1036,3,74,2024-06-12,0.1,449.1,4.5
1037,4,40,2024-09-07,0.1,629.1,5.0
1038,1,89,2024-05-29,0.0,149.0,3.5
1039,7,109,2024-12-18,0.05,426.55,4.5
1040,8,71,2024-11-08,0.15,135.15,5.0
1041,4,45,2024-09-05,0.05,664.05,4.2
1042,15,67,2024-01-14,0.2,239.2,4.9
1043,10,68,2024-10-21,0.1,170.1,4.8
1044,8,91,2024-08-26,0.05,151.05,4.1
1045,10,56,2024-04-10,0.0,189.0,4.1
1046,5,95,2024-12-18,0.05,122.55,3.4
1047,9,99,2024-11-11,0.0,599.0,4.3
1048,1,110,2024-12-08,0.05,141.55,4.6
1049,10,119,2024-08-10,0.15,160.65,4.2
1050,13,6,2024-12-20,0.0,549.0,4.9
1051,8,67,2024-07-31,0.0,159.0,4.4
1052,15,85,2024-02-03,0.1,269.1,3.7
1053,15,107,2024-09-13,0.05,284.05,4.2
1054,1,79,2024-11-16,0.05,141.55,4.0
1055,1,40,2024-12-13,0.1,134.1,3.9
1056,12,18,2024-10-31,0.05,160.55,5.0
1057,3,22,2024-01-17,0.1,449.1,3.7
1058,5,61,2024-05-05,0.05,122.55,4.3
1059,14,56,2024-09-29,0.05,94.05,4.3
1060,10,72,2024-11-29,0.1,170.1,4.9
1061,11,63,2024-02-12,0.0,649.0,5.0
1062,12,104,2024-01-27,0.05,160.55,4.5
1063,2,116,2024-11-22,0.05,189.05,3.4
1064,10,39,2024-01-16,0.15,160.65,4.1
1065,12,9,2024-10-09,0.15,143.65,4.6
1066,14,70,2024-06-16,0.05,94.05,4.2
1067,6,47,2024-12-26,0.05,170.05,4.5
1068,9,101,2024-11-21,0.0,599.0,4.0
1069,6,58,2024-08-21,0.1,161.1,4.3
1070,7,80,2024-01-09,0.05,426.55,4.4
1071,9,57,2024-12-04,0.1,539.1,4.5
1072,11,93,2024-05-15,0.05,616.55,4.4
1073,14,114,2024-03-28,0.05,94.05,4.5
1074,5,31,2024-02-19,0.0,129.0,3.2
1075,9,110,2024-02-17,0.15,509.15,3.7
1076,5,54,2024-03-11,0.15,109.65,3.9
1077,2,39,2024-12-28,0.0,199.0,4.0
1078,4,65,2024-02-18,0.0,699.0,3.5
1079,3,61,2024-06-08,0.0,499.0,5.0
1080,8,36,2024-12-16,0.1,143.1,3.8
1081,1,6,2024-07-06,0.0,149.0,4.5
1082,7,15,2024-08-27,0.1,404.1,4.5
1083,3,21,2024-09-28,0.05,474.05,5.0
1084,13,70,2024-08-05,0.0,549.0,3.7
1085,14,2,2024-03-24,0.0,99.0,3.7
1086,8,23,2024-01-09,0.05,151.05,4.2
1087,14,119,2024-11-22,0.0,99.0,4.4
1088,4,40,2024-10-17,0.05,664.05,3.9
1089,7,109,2024-01-22,0.1,404.1,3.5
1090,5,30,2024-11-02,0.1,116.1,5.0
1091,3,114,2024-05-31,0.1,449.1,3.7
1092,7,26,2024-08-24,0.05,426.55,4.4
1093,10,60,2024-02-24,0.05,179.55,4.4
1094,14,43,2024-02-21,0.1,89.1,4.9
1095,10,88,2024-01-10,0.05,179.55,4.2
1096,5,37,2024-10-15,0.0,129.0,4.3
1097,12,88,2024-06-05,0.15,143.65,3.5
1098,8,93,2024-03-23,0.15,135.15,3.9
1099,13,19,2024-07-12,0.15,466.65,4.4
1100,1,1,2024-07-04,0.2,119.2,3.8
1101,4,5,2024-07-08,0.0,699.0,4.3
1102,12,53,2024-06-24,0.05,160.55,5.0
1103,13,109,2024-08-15,0.1,494.1,4.2
1104,4,28,2024-04-17,0.0,699.0,4.3
1105,2,63,2024-01-10,0.0,199.0,4.8
1106,3,39,2024-05-22,0.05,474.05,4.8
1107,2,20,2024-03-07,0.05,189.05,3.6
1108,4,105,2024-06-18,0.0,699.0,3.7
1109,11,13,2024-10-11,0.2,519.2,5.0
1110,1,26,2024-04-18,0.05,141.55,3.6
1111,5,15,2024-11-22,0.05,122.55,4.7
